n,m,graph_id,solver,feasible,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds
15,53,4,RandomSampler,False,,135.0,,0.0,5
15,51,5,PathIntegralAnnealingSampler,True,185.8,125.0,1.4864000000000002,8.23,5
15,51,5,RandomSampler,False,,125.0,,0.0,5
15,51,6,PathIntegralAnnealingSampler,True,179.6,125.0,1.4367999999999999,8.203,5
15,51,6,RandomSampler,False,,125.0,,0.0,5
15,45,7,PathIntegralAnnealingSampler,True,170.8,128.30151339886305,1.3312391683878109,9.175,5
15,45,7,RandomSampler,False,,128.30151339886305,,0.0,5
15,44,8,PathIntegralAnnealingSampler,True,175.0,120.09240222499977,1.457211253648901,8.926,5
15,44,8,RandomSampler,False,,120.09240222499977,,0.0,5
15,55,9,PathIntegralAnnealingSampler,True,203.6,145.0,1.4041379310344828,7.976,5
15,55,9,RandomSampler,False,,145.0,,0.0,5
15,50,10,PathIntegralAnnealingSampler,True,187.6,120.00000000000006,1.5633333333333326,8.329,5
15,50,10,RandomSampler,False,,120.00000000000006,,0.0,5
15,54,11,PathIntegralAnnealingSampler,True,215.2,146.03235648319472,1.4736460136816667,8.341,5
15,54,11,RandomSampler,False,,146.03235648319472,,0.0,5
15,54,12,PathIntegralAnnealingSampler,True,208.0,140.0,1.4857142857142858,8.668,5
15,54,12,RandomSampler,False,,140.0,,0.0,5
15,55,13,PathIntegralAnnealingSampler,True,216.2,149.0604386562665,1.450418380282359,8.91,5
15,55,13,RandomSampler,False,,149.0604386562665,,0.0,5
15,46,14,PathIntegralAnnealingSampler,True,161.75,104.00000000000006,1.5552884615384608,15.959,5
15,46,14,RandomSampler,False,,104.00000000000006,,0.0,5
15,53,15,PathIntegralAnnealingSampler,True,204.0,135.0,1.511111111111111,18.736,5
15,53,15,RandomSampler,False,,135.0,,0.0,5
15,46,16,PathIntegralAnnealingSampler,True,172.8,104.00000000000006,1.6615384615384607,19.487,5
15,46,16,RandomSampler,False,,104.00000000000006,,0.0,5
15,50,17,PathIntegralAnnealingSampler,True,172.8,120.00000000000006,1.4399999999999995,18.083,5
15,50,17,RandomSampler,False,,120.00000000000006,,0.0,5
15,50,18,PathIntegralAnnealingSampler,True,184.4,120.38148166294447,1.531797062577288,17.806,5
15,50,18,RandomSampler,False,,120.38148166294447,,0.0,5
15,50,19,PathIntegralAnnealingSampler,True,184.2,120.00000000000006,1.5349999999999993,18.451,5
15,50,19,RandomSampler,False,,120.00000000000006,,0.0,5
15,50,20,PathIntegralAnnealingSampler,True,167.4,120.00000000000006,1.3949999999999994,18.924,5
15,50,20,RandomSampler,False,,120.00000000000006,,0.0,5
15,60,21,PathIntegralAnnealingSampler,True,244.4,170.0,1.4376470588235295,17.549,5
15,60,21,RandomSampler,False,,170.0,,0.0,5
15,54,22,PathIntegralAnnealingSampler,True,212.8,140.0,1.52,18.412,5
15,54,22,RandomSampler,False,,140.0,,0.0,5
15,50,23,PathIntegralAnnealingSampler,True,188.2,131.60900488769346,1.4299933364027606,19.107,5
15,50,23,RandomSampler,False,,131.60900488769346,,0.0,5
15,57,24,PathIntegralAnnealingSampler,True,222.8,155.0,1.4374193548387098,18.368,5
15,57,24,RandomSampler,False,,155.0,,0.0,5
15,48,25,PathIntegralAnnealingSampler,True,177.0,115.9792936327202,1.5261344888038237,19.065,5
15,48,25,RandomSampler,False,,115.9792936327202,,0.0,5
15,58,26,PathIntegralAnnealingSampler,True,230.0,165.26155343622048,1.3917332568749214,18.145,5
15,58,26,RandomSampler,False,,165.26155343622048,,0.0,5
15,49,27,PathIntegralAnnealingSampler,True,173.8,116.00000000000006,1.498275862068965,18.425,5
15,49,27,RandomSampler,False,,116.00000000000006,,0.0,5
15,55,28,PathIntegralAnnealingSampler,True,204.0,145.0,1.4068965517241379,18.497,5
15,55,28,RandomSampler,False,,145.0,,0.0,5
15,53,29,PathIntegralAnnealingSampler,True,206.4,140.06484781312824,1.4736031432767116,17.85,5
15,53,29,RandomSampler,False,,140.06484781312824,,0.0,5
15,45,30,PathIntegralAnnealingSampler,True,156.2,100.00000000000006,1.561999999999999,18.281,5
15,45,30,RandomSampler,False,,100.00000000000006,,0.0,5
15,55,31,PathIntegralAnnealingSampler,True,215.2,145.0,1.4841379310344827,17.428,5
15,55,31,RandomSampler,False,,145.0,,0.0,5
15,57,32,PathIntegralAnnealingSampler,True,223.4,155.0,1.4412903225806453,13.292,5
15,57,32,RandomSampler,False,,155.0,,0.0,5
15,53,33,PathIntegralAnnealingSampler,True,192.6,135.0,1.4266666666666665,10.117,5
15,53,33,RandomSampler,False,,135.0,,0.0,5
15,38,34,PathIntegralAnnealingSampler,True,132.8,73.9797291071842,1.7950863243577861,11.527,5
15,38,34,RandomSampler,False,,73.9797291071842,,0.0,5
15,50,35,PathIntegralAnnealingSampler,True,189.2,120.00000000000006,1.5766666666666658,10.176,5
15,50,35,RandomSampler,False,,120.00000000000006,,0.0,5
15,51,36,PathIntegralAnnealingSampler,True,196.6,125.0,1.5728,10.632,5
15,51,36,RandomSampler,False,,125.0,,0.0,5
15,56,37,PathIntegralAnnealingSampler,True,217.0,150.0,1.4466666666666668,9.925,5
15,56,37,RandomSampler,False,,150.0,,0.0,5
15,53,38,PathIntegralAnnealingSampler,True,204.2,135.0,1.5125925925925925,9.743,5
15,53,38,RandomSampler,False,,135.0,,0.0,5
15,48,39,PathIntegralAnnealingSampler,True,182.25,112.00000000000006,1.6272321428571421,10.964,5
15,48,39,RandomSampler,False,,112.00000000000006,,0.0,5
15,58,40,PathIntegralAnnealingSampler,True,217.6,160.0,1.3599999999999999,10.232,5
15,58,40,RandomSampler,False,,160.0,,0.0,5
15,61,41,PathIntegralAnnealingSampler,True,240.8,176.0,1.3681818181818182,9.795,5
15,61,41,RandomSampler,False,,176.0,,0.0,5
15,55,42,PathIntegralAnnealingSampler,True,213.0,145.0,1.4689655172413794,9.902,5
15,55,42,RandomSampler,False,,145.0,,0.0,5
15,55,43,PathIntegralAnnealingSampler,True,214.2,153.72949791046375,1.3933565315145693,10.453,5
15,55,43,RandomSampler,False,,153.72949791046375,,0.0,5
15,56,44,PathIntegralAnnealingSampler,True,219.2,150.0,1.4613333333333332,10.138,5
15,56,44,RandomSampler,False,,150.0,,0.0,5
15,48,45,PathIntegralAnnealingSampler,True,180.8,116.86219157325183,1.5471214219585343,10.511,5
15,48,45,RandomSampler,False,,116.86219157325183,,0.0,5
15,54,46,PathIntegralAnnealingSampler,True,210.8,140.0,1.5057142857142858,10.203,5
15,54,46,RandomSampler,False,,140.0,,0.0,5
15,48,47,PathIntegralAnnealingSampler,True,171.6,116.66655008145115,1.4708586126888716,10.463,5
15,48,47,RandomSampler,False,,116.66655008145115,,0.0,5
15,56,48,PathIntegralAnnealingSampler,True,208.2,150.0,1.388,9.987,5
15,56,48,RandomSampler,False,,150.0,,0.0,5
15,47,49,PathIntegralAnnealingSampler,True,159.2,108.00000000000006,1.4740740740740732,10.778,5
15,47,49,RandomSampler,False,,108.00000000000006,,0.0,5
15,53,50,PathIntegralAnnealingSampler,True,197.8,135.0,1.4651851851851854,10.549,5
15,53,50,RandomSampler,False,,135.0,,0.0,5
15,52,51,PathIntegralAnnealingSampler,True,188.4,130.0,1.4492307692307693,10.178,5
15,52,51,RandomSampler,False,,130.0,,0.0,5
15,51,52,PathIntegralAnnealingSampler,True,200.0,130.30859168035428,1.5348182143706846,10.531,5
15,51,52,RandomSampler,False,,130.30859168035428,,0.0,5
15,51,53,PathIntegralAnnealingSampler,True,191.0,125.0,1.528,10.458,5
15,51,53,RandomSampler,False,,125.0,,0.0,5
15,51,54,PathIntegralAnnealingSampler,True,190.2,125.0,1.5215999999999998,10.53,5
15,51,54,RandomSampler,False,,125.0,,0.0,5
15,61,55,PathIntegralAnnealingSampler,True,243.0,176.0,1.3806818181818181,9.932,5
15,61,55,RandomSampler,False,,176.0,,0.0,5
15,52,56,PathIntegralAnnealingSampler,True,175.8,130.0,1.3523076923076924,10.565,5
15,52,56,RandomSampler,False,,130.0,,0.0,5
15,50,57,PathIntegralAnnealingSampler,True,190.0,123.42284518899002,1.5394232705384838,10.533,5
15,50,57,RandomSampler,False,,123.42284518899002,,0.0,5
15,61,58,PathIntegralAnnealingSampler,True,245.2,179.07195875278148,1.3692819451342007,10.234,5
15,61,58,RandomSampler,False,,179.07195875278148,,0.0,5
15,57,59,PathIntegralAnnealingSampler,True,230.2,155.0,1.4851612903225806,10.1,5
15,57,59,RandomSampler,False,,155.0,,0.0,5
15,52,60,PathIntegralAnnealingSampler,True,194.0,130.0,1.4923076923076923,10.254,5
15,52,60,RandomSampler,False,,130.0,,0.0,5
15,42,61,PathIntegralAnnealingSampler,True,149.6,88.70431474215995,1.6865019524117597,10.244,5
15,42,61,RandomSampler,False,,88.70431474215995,,0.0,5
15,51,62,PathIntegralAnnealingSampler,True,200.2,125.0,1.6016,10.192,5
15,51,62,RandomSampler,False,,125.0,,0.0,5
15,56,63,PathIntegralAnnealingSampler,True,217.2,150.0,1.448,10.269,5
15,56,63,RandomSampler,False,,150.0,,0.0,5
15,51,64,PathIntegralAnnealingSampler,True,190.4,125.0,1.5232,10.406,5
15,51,64,RandomSampler,False,,125.0,,0.0,5
15,56,65,PathIntegralAnnealingSampler,True,223.4,150.0,1.4893333333333334,10.86,5
15,56,65,RandomSampler,False,,150.0,,0.0,5
