n,m,graph_id,solver,feasible,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds
10,27,29,PathIntegralAnnealingSampler,True,69.0,58.000000000000014,1.1896551724137927,2.087,5
10,27,29,RandomSampler,False,,58.000000000000014,,0.0,5
10,23,30,PathIntegralAnnealingSampler,True,57.0,43.0,1.3255813953488371,2.087,5
10,23,30,RandomSampler,False,,43.0,,0.0,5
10,22,31,PathIntegralAnnealingSampler,True,51.8,40.0,1.295,2.084,5
10,22,31,RandomSampler,False,,40.0,,0.0,5
10,21,32,PathIntegralAnnealingSampler,True,55.2,37.0,1.491891891891892,2.083,5
10,21,32,RandomSampler,False,,37.0,,0.0,5
10,21,33,PathIntegralAnnealingSampler,True,52.8,37.0,1.4270270270270269,2.086,5
10,21,33,RandomSampler,False,,37.0,,0.0,5
10,19,34,PathIntegralAnnealingSampler,True,41.2,31.0,1.3290322580645162,2.086,5
10,19,34,RandomSampler,False,,31.0,,0.0,5
10,29,35,PathIntegralAnnealingSampler,True,82.8,66.00000000000001,1.2545454545454542,2.082,5
10,29,35,RandomSampler,False,,66.00000000000001,,0.0,5
10,20,36,PathIntegralAnnealingSampler,True,49.2,34.0,1.447058823529412,2.091,5
10,20,36,RandomSampler,False,,34.0,,0.0,5
10,18,37,PathIntegralAnnealingSampler,True,43.4,29.0,1.496551724137931,2.085,5
10,18,37,RandomSampler,False,,29.0,,0.0,5
10,22,38,PathIntegralAnnealingSampler,True,49.4,40.0,1.2349999999999999,2.088,5
10,22,38,RandomSampler,False,,40.0,,0.0,5
10,17,39,PathIntegralAnnealingSampler,True,33.8,28.0,1.207142857142857,2.09,5
10,17,39,RandomSampler,False,,28.0,,0.0,5
10,25,40,PathIntegralAnnealingSampler,True,60.6,50.000000000000014,1.2119999999999997,2.092,5
10,25,40,RandomSampler,False,,50.000000000000014,,0.0,5
10,23,41,PathIntegralAnnealingSampler,True,60.4,43.0,1.4046511627906977,2.096,5
10,23,41,RandomSampler,False,,43.0,,0.0,5
10,19,42,PathIntegralAnnealingSampler,True,44.4,32.0,1.3875,2.085,5
10,19,42,RandomSampler,False,,32.0,,0.0,5
10,23,43,PathIntegralAnnealingSampler,True,60.2,43.0,1.4000000000000001,2.107,5
10,23,43,RandomSampler,False,,43.0,,0.0,5
10,19,44,PathIntegralAnnealingSampler,True,43.4,32.0,1.35625,2.091,5
10,19,44,RandomSampler,False,,32.0,,0.0,5
10,22,45,PathIntegralAnnealingSampler,True,46.4,40.0,1.16,2.093,5
10,22,45,RandomSampler,False,,40.0,,0.0,5
10,22,46,PathIntegralAnnealingSampler,True,50.2,40.0,1.2550000000000001,2.089,5
10,22,46,RandomSampler,False,,40.0,,0.0,5
10,22,47,PathIntegralAnnealingSampler,True,51.6,40.0,1.29,2.097,5
10,22,47,RandomSampler,False,,40.0,,0.0,5
10,30,48,PathIntegralAnnealingSampler,True,88.6,70.00000000000001,1.2657142857142853,2.082,5
10,30,48,RandomSampler,False,,70.00000000000001,,0.0,5
10,24,49,PathIntegralAnnealingSampler,True,65.6,46.0,1.4260869565217391,2.084,5
10,24,49,RandomSampler,False,,46.0,,0.0,5
10,16,50,PathIntegralAnnealingSampler,True,35.8,27.0,1.3259259259259257,2.087,5
10,16,50,RandomSampler,False,,27.0,,0.0,5
10,28,51,PathIntegralAnnealingSampler,True,80.4,62.000000000000014,1.296774193548387,2.087,5
10,28,51,RandomSampler,False,,62.000000000000014,,0.0,5
10,24,52,PathIntegralAnnealingSampler,True,59.4,46.0,1.2913043478260868,2.091,5
10,24,52,RandomSampler,False,,46.0,,0.0,5
10,21,53,PathIntegralAnnealingSampler,True,52.2,37.0,1.4108108108108108,2.084,5
10,21,53,RandomSampler,False,,37.0,,0.0,5
10,21,54,PathIntegralAnnealingSampler,True,49.8,37.0,1.345945945945946,2.096,5
10,21,54,RandomSampler,False,,37.0,,0.0,5
10,28,55,PathIntegralAnnealingSampler,True,77.4,62.000000000000014,1.2483870967741935,2.108,5
10,28,55,RandomSampler,False,,62.000000000000014,,0.0,5
10,23,56,PathIntegralAnnealingSampler,True,54.0,43.0,1.255813953488372,2.096,5
10,23,56,RandomSampler,False,,43.0,,0.0,5
10,18,57,PathIntegralAnnealingSampler,True,39.8,31.0,1.2838709677419353,2.107,5
10,18,57,RandomSampler,False,,31.0,,0.0,5
10,21,58,PathIntegralAnnealingSampler,True,48.8,37.0,1.3189189189189188,2.074,5
10,21,58,RandomSampler,False,,37.0,,0.0,5
10,24,59,PathIntegralAnnealingSampler,True,64.2,46.0,1.3956521739130436,2.115,5
10,24,59,RandomSampler,False,,46.0,,0.0,5
10,23,60,PathIntegralAnnealingSampler,True,62.8,43.0,1.4604651162790696,2.084,5
10,23,60,RandomSampler,False,,43.0,,0.0,5
10,26,61,PathIntegralAnnealingSampler,True,68.0,54.000000000000014,1.2592592592592589,2.087,5
10,26,61,RandomSampler,False,,54.000000000000014,,0.0,5
10,25,62,PathIntegralAnnealingSampler,True,67.8,50.000000000000014,1.3559999999999997,2.083,5
10,25,62,RandomSampler,False,,50.000000000000014,,0.0,5
10,19,63,PathIntegralAnnealingSampler,True,46.2,32.0,1.44375,2.086,5
10,19,63,RandomSampler,False,,32.0,,0.0,5
10,17,64,PathIntegralAnnealingSampler,True,35.8,27.0,1.3259259259259257,2.091,5
10,17,64,RandomSampler,False,,27.0,,0.0,5
10,24,65,PathIntegralAnnealingSampler,True,64.6,46.0,1.4043478260869564,2.082,5
10,24,65,RandomSampler,False,,46.0,,0.0,5
10,30,66,PathIntegralAnnealingSampler,True,85.6,70.00000000000001,1.2228571428571424,2.09,5
10,30,66,RandomSampler,False,,70.00000000000001,,0.0,5
10,17,67,PathIntegralAnnealingSampler,True,39.6,29.0,1.3655172413793104,2.097,5
10,17,67,RandomSampler,False,,29.0,,0.0,5
10,25,68,PathIntegralAnnealingSampler,True,65.2,50.000000000000014,1.3039999999999996,2.103,5
10,25,68,RandomSampler,False,,50.000000000000014,,0.0,5
10,20,69,PathIntegralAnnealingSampler,True,50.2,34.0,1.4764705882352942,2.543,5
10,20,69,RandomSampler,False,,34.0,,0.0,5
10,21,70,PathIntegralAnnealingSampler,True,46.8,37.0,1.2648648648648648,2.47,5
10,21,70,RandomSampler,False,,37.0,,0.0,5
10,18,71,PathIntegralAnnealingSampler,True,36.6,28.0,1.3071428571428572,2.585,5
10,18,71,RandomSampler,False,,28.0,,0.0,5
10,25,72,PathIntegralAnnealingSampler,True,67.8,50.000000000000014,1.3559999999999997,2.088,5
10,25,72,RandomSampler,False,,50.000000000000014,,0.0,5
10,22,73,PathIntegralAnnealingSampler,True,58.2,40.0,1.455,2.095,5
10,22,73,RandomSampler,False,,40.0,,0.0,5
10,27,74,PathIntegralAnnealingSampler,True,76.6,58.000000000000014,1.3206896551724134,2.091,5
10,27,74,RandomSampler,False,,58.000000000000014,,0.0,5
10,24,75,PathIntegralAnnealingSampler,True,62.6,46.0,1.3608695652173914,2.113,5
10,24,75,RandomSampler,False,,46.0,,0.0,5
10,22,76,PathIntegralAnnealingSampler,True,53.4,40.0,1.335,2.093,5
10,22,76,RandomSampler,False,,40.0,,0.0,5
10,25,77,PathIntegralAnnealingSampler,True,63.2,50.000000000000014,1.2639999999999998,2.09,5
10,25,77,RandomSampler,False,,50.000000000000014,,0.0,5
10,16,78,PathIntegralAnnealingSampler,True,33.0,28.0,1.1785714285714286,2.094,5
10,16,78,RandomSampler,False,,28.0,,0.0,5
10,19,79,PathIntegralAnnealingSampler,True,44.8,31.0,1.4451612903225806,2.091,5
10,19,79,RandomSampler,False,,31.0,,0.0,5
10,22,80,PathIntegralAnnealingSampler,True,56.6,40.0,1.415,2.099,5
10,22,80,RandomSampler,False,,40.0,,0.0,5
10,19,81,PathIntegralAnnealingSampler,True,44.2,31.0,1.4258064516129034,2.091,5
10,19,81,RandomSampler,False,,31.0,,0.0,5
10,18,82,PathIntegralAnnealingSampler,True,35.6,31.0,1.1483870967741936,2.103,5
10,18,82,RandomSampler,False,,31.0,,0.0,5
10,27,83,PathIntegralAnnealingSampler,True,76.6,58.000000000000014,1.3206896551724134,2.096,5
10,27,83,RandomSampler,False,,58.000000000000014,,0.0,5
10,23,84,PathIntegralAnnealingSampler,True,57.4,43.0,1.3348837209302324,2.106,5
10,23,84,RandomSampler,False,,43.0,,0.0,5
10,23,85,PathIntegralAnnealingSampler,True,55.4,43.0,1.2883720930232558,2.095,5
10,23,85,RandomSampler,False,,43.0,,0.0,5
10,24,86,PathIntegralAnnealingSampler,True,60.8,46.0,1.3217391304347825,2.104,5
10,24,86,RandomSampler,False,,46.0,,0.0,5
10,22,87,PathIntegralAnnealingSampler,True,58.0,40.0,1.45,2.1,5
10,22,87,RandomSampler,False,,40.0,,0.0,5
10,23,88,PathIntegralAnnealingSampler,True,52.2,43.0,1.213953488372093,2.09,5
10,23,88,RandomSampler,False,,43.0,,0.0,5
10,20,89,PathIntegralAnnealingSampler,True,47.6,34.0,1.4000000000000001,2.103,5
10,20,89,RandomSampler,False,,34.0,,0.0,5
10,22,90,PathIntegralAnnealingSampler,True,58.6,40.0,1.465,2.104,5
10,22,90,RandomSampler,False,,40.0,,0.0,5
10,24,91,PathIntegralAnnealingSampler,True,58.6,46.0,1.2739130434782608,2.101,5
10,24,91,RandomSampler,False,,46.0,,0.0,5
10,23,92,PathIntegralAnnealingSampler,True,58.2,43.0,1.3534883720930233,2.093,5
10,23,92,RandomSampler,False,,43.0,,0.0,5
10,27,93,PathIntegralAnnealingSampler,True,71.4,58.000000000000014,1.2310344827586206,2.098,5
10,27,93,RandomSampler,False,,58.000000000000014,,0.0,5
10,25,94,PathIntegralAnnealingSampler,True,64.4,50.000000000000014,1.2879999999999998,2.105,5
10,25,94,RandomSampler,False,,50.000000000000014,,0.0,5
10,26,95,PathIntegralAnnealingSampler,True,70.4,54.000000000000014,1.3037037037037034,2.092,5
10,26,95,RandomSampler,False,,54.000000000000014,,0.0,5
10,24,96,PathIntegralAnnealingSampler,True,63.0,46.0,1.3695652173913044,2.102,5
10,24,96,RandomSampler,False,,46.0,,0.0,5
10,25,97,PathIntegralAnnealingSampler,True,66.0,50.000000000000014,1.3199999999999996,2.107,5
10,25,97,RandomSampler,False,,50.000000000000014,,0.0,5
10,21,98,PathIntegralAnnealingSampler,True,57.0,37.619145031507,1.5151859499268532,2.098,5
10,21,98,RandomSampler,False,,37.619145031507,,0.0,5
10,25,99,PathIntegralAnnealingSampler,True,58.8,50.000000000000014,1.1759999999999997,2.107,5
10,25,99,RandomSampler,False,,50.000000000000014,,0.0,5
15,52,0,PathIntegralAnnealingSampler,True,201.5,130.0,1.55,6.399,5
15,52,0,RandomSampler,False,,130.0,,0.0,5
15,57,1,PathIntegralAnnealingSampler,True,225.0,158.44971975379082,1.420008822670177,6.391,5
15,57,1,RandomSampler,False,,158.44971975379082,,0.0,5
15,48,2,PathIntegralAnnealingSampler,True,184.4,117.12997260862794,1.5743195007493485,6.406,5
15,48,2,RandomSampler,False,,117.12997260862794,,0.0,5
15,52,3,PathIntegralAnnealingSampler,True,206.0,130.0,1.5846153846153845,6.417,5
15,52,3,RandomSampler,False,,130.0,,0.0,5
15,53,4,PathIntegralAnnealingSampler,True,216.8,135.0,1.605925925925926,6.416,5
15,53,4,RandomSampler,False,,135.0,,0.0,5
15,51,5,PathIntegralAnnealingSampler,True,200.4,125.0,1.6032,6.402,5
15,51,5,RandomSampler,False,,125.0,,0.0,5
15,51,6,PathIntegralAnnealingSampler,True,187.6,125.0,1.5008,6.419,5
15,51,6,RandomSampler,False,,125.0,,0.0,5
15,45,7,PathIntegralAnnealingSampler,True,180.0,128.30151339886305,1.4029452594250933,6.404,5
15,45,7,RandomSampler,False,,128.30151339886305,,0.0,5
15,44,8,PathIntegralAnnealingSampler,True,178.2,120.09240222499977,1.4838574022870523,6.435,5
15,44,8,RandomSampler,False,,120.09240222499977,,0.0,5
15,55,9,PathIntegralAnnealingSampler,True,219.25,145.0,1.5120689655172415,6.468,5
15,55,9,RandomSampler,False,,145.0,,0.0,5
15,50,10,PathIntegralAnnealingSampler,True,199.6,120.00000000000006,1.6633333333333324,6.42,5
15,50,10,RandomSampler,False,,120.00000000000006,,0.0,5
15,54,11,PathIntegralAnnealingSampler,True,229.2,146.03235648319472,1.5695151781405112,6.457,5
15,54,11,RandomSampler,False,,146.03235648319472,,0.0,5
15,54,12,PathIntegralAnnealingSampler,True,211.8,140.0,1.512857142857143,6.469,5
15,54,12,RandomSampler,False,,140.0,,0.0,5
15,55,13,PathIntegralAnnealingSampler,True,228.8,149.0604386562665,1.534947851103625,6.487,5
15,55,13,RandomSampler,False,,149.0604386562665,,0.0,5
15,46,14,PathIntegralAnnealingSampler,True,178.0,104.00000000000006,1.7115384615384606,6.484,5
15,46,14,RandomSampler,False,,104.00000000000006,,0.0,5
15,53,15,PathIntegralAnnealingSampler,True,230.0,135.0,1.7037037037037037,6.484,5
15,53,15,RandomSampler,False,,135.0,,0.0,5
15,46,16,PathIntegralAnnealingSampler,True,185.4,104.00000000000006,1.7826923076923067,6.521,5
15,46,16,RandomSampler,False,,104.00000000000006,,0.0,5
15,50,17,PathIntegralAnnealingSampler,True,196.6,120.00000000000006,1.6383333333333325,6.486,5
15,50,17,RandomSampler,False,,120.00000000000006,,0.0,5
15,50,18,PathIntegralAnnealingSampler,True,205.4,120.38148166294447,1.7062424981202549,6.512,5
15,50,18,RandomSampler,False,,120.38148166294447,,0.0,5
15,50,19,PathIntegralAnnealingSampler,True,194.0,120.00000000000006,1.6166666666666658,6.5,5
15,50,19,RandomSampler,False,,120.00000000000006,,0.0,5
15,50,20,PathIntegralAnnealingSampler,True,174.0,120.00000000000006,1.4499999999999993,6.508,5
15,50,20,RandomSampler,False,,120.00000000000006,,0.0,5
15,60,21,PathIntegralAnnealingSampler,True,265.6,170.0,1.5623529411764707,6.527,5
15,60,21,RandomSampler,False,,170.0,,0.0,5
15,54,22,PathIntegralAnnealingSampler,True,217.2,140.0,1.5514285714285714,6.449,5
15,54,22,RandomSampler,False,,140.0,,0.0,5
15,50,23,PathIntegralAnnealingSampler,True,194.8,131.60900488769346,1.4801418806124218,6.438,5
15,50,23,RandomSampler,False,,131.60900488769346,,0.0,5
15,57,24,PathIntegralAnnealingSampler,True,238.2,155.0,1.536774193548387,6.456,5
15,57,24,RandomSampler,False,,155.0,,0.0,5
15,48,25,PathIntegralAnnealingSampler,True,185.8,115.9792936327202,1.6020101018064996,6.539,5
15,48,25,RandomSampler,False,,115.9792936327202,,0.0,5
15,58,26,PathIntegralAnnealingSampler,True,244.4,165.26155343622048,1.4788678607836123,6.557,5
15,58,26,RandomSampler,False,,165.26155343622048,,0.0,5
15,49,27,PathIntegralAnnealingSampler,True,180.8,116.00000000000006,1.5586206896551718,6.673,5
15,49,27,RandomSampler,False,,116.00000000000006,,0.0,5
15,55,28,PathIntegralAnnealingSampler,True,216.4,145.0,1.4924137931034482,6.613,5
15,55,28,RandomSampler,False,,145.0,,0.0,5
15,53,29,PathIntegralAnnealingSampler,True,214.8,140.06484781312824,1.5335753642240195,6.401,5
15,53,29,RandomSampler,False,,140.06484781312824,,0.0,5
15,45,30,PathIntegralAnnealingSampler,True,168.5,100.00000000000006,1.684999999999999,6.414,5
15,45,30,RandomSampler,False,,100.00000000000006,,0.0,5
15,55,31,PathIntegralAnnealingSampler,True,218.8,145.0,1.5089655172413794,6.423,5
15,55,31,RandomSampler,False,,145.0,,0.0,5
15,57,32,PathIntegralAnnealingSampler,True,234.4,155.0,1.512258064516129,6.454,5
15,57,32,RandomSampler,False,,155.0,,0.0,5
15,53,33,PathIntegralAnnealingSampler,True,196.6,135.0,1.4562962962962962,6.419,5
15,53,33,RandomSampler,False,,135.0,,0.0,5
15,38,34,PathIntegralAnnealingSampler,True,138.8,73.9797291071842,1.8761896221450356,6.394,5
15,38,34,RandomSampler,False,,73.9797291071842,,0.0,5
15,50,35,PathIntegralAnnealingSampler,True,206.8,120.00000000000006,1.7233333333333327,6.551,5
15,50,35,RandomSampler,False,,120.00000000000006,,0.0,5
15,51,36,PathIntegralAnnealingSampler,True,205.6,125.0,1.6448,6.423,5
15,51,36,RandomSampler,False,,125.0,,0.0,5
15,56,37,PathIntegralAnnealingSampler,True,236.0,150.0,1.5733333333333333,6.91,5
15,56,37,RandomSampler,False,,150.0,,0.0,5
15,53,38,PathIntegralAnnealingSampler,True,223.6,135.0,1.6562962962962962,6.923,5
15,53,38,RandomSampler,False,,135.0,,0.0,5
15,48,39,PathIntegralAnnealingSampler,True,190.25,112.00000000000006,1.6986607142857135,6.413,5
15,48,39,RandomSampler,False,,112.00000000000006,,0.0,5
15,58,40,PathIntegralAnnealingSampler,True,225.8,160.0,1.4112500000000001,6.482,5
15,58,40,RandomSampler,False,,160.0,,0.0,5
15,61,41,PathIntegralAnnealingSampler,True,257.8,176.0,1.4647727272727273,6.632,5
15,61,41,RandomSampler,False,,176.0,,0.0,5
15,55,42,PathIntegralAnnealingSampler,True,227.25,145.0,1.5672413793103448,6.54,5
15,55,42,RandomSampler,False,,145.0,,0.0,5
15,55,43,PathIntegralAnnealingSampler,True,225.2,153.72949791046375,1.4649107885017787,6.473,5
15,55,43,RandomSampler,False,,153.72949791046375,,0.0,5
15,56,44,PathIntegralAnnealingSampler,True,231.0,150.0,1.54,6.449,5
15,56,44,RandomSampler,False,,150.0,,0.0,5
15,48,45,PathIntegralAnnealingSampler,True,198.0,116.86219157325183,1.6943033271448549,6.431,5
15,48,45,RandomSampler,False,,116.86219157325183,,0.0,5
15,54,46,PathIntegralAnnealingSampler,True,221.0,140.0,1.5785714285714285,6.449,5
15,54,46,RandomSampler,False,,140.0,,0.0,5
15,48,47,PathIntegralAnnealingSampler,True,180.8,116.66655008145115,1.5497158343481818,6.504,5
15,48,47,RandomSampler,False,,116.66655008145115,,0.0,5
15,56,48,PathIntegralAnnealingSampler,True,216.0,150.0,1.44,6.521,5
15,56,48,RandomSampler,False,,150.0,,0.0,5
15,47,49,PathIntegralAnnealingSampler,True,170.8,108.00000000000006,1.5814814814814808,6.456,5
15,47,49,RandomSampler,False,,108.00000000000006,,0.0,5
15,53,50,PathIntegralAnnealingSampler,True,209.4,135.0,1.551111111111111,6.455,5
15,53,50,RandomSampler,False,,135.0,,0.0,5
15,52,51,PathIntegralAnnealingSampler,True,195.8,130.0,1.5061538461538462,6.468,5
15,52,51,RandomSampler,False,,130.0,,0.0,5
15,51,52,PathIntegralAnnealingSampler,True,210.0,130.30859168035428,1.6115591250892187,6.467,5
15,51,52,RandomSampler,False,,130.30859168035428,,0.0,5
15,51,53,PathIntegralAnnealingSampler,True,207.4,125.0,1.6592,6.485,5
15,51,53,RandomSampler,False,,125.0,,0.0,5
15,51,54,PathIntegralAnnealingSampler,True,206.6,125.0,1.6528,6.481,5
15,51,54,RandomSampler,False,,125.0,,0.0,5
15,61,55,PathIntegralAnnealingSampler,True,260.0,176.0,1.4772727272727273,6.468,5
15,61,55,RandomSampler,False,,176.0,,0.0,5
15,52,56,PathIntegralAnnealingSampler,True,184.0,130.0,1.4153846153846155,6.445,5
15,52,56,RandomSampler,False,,130.0,,0.0,5
15,50,57,PathIntegralAnnealingSampler,True,199.0,123.42284518899002,1.61234332019557,6.454,5
15,50,57,RandomSampler,False,,123.42284518899002,,0.0,5
15,61,58,PathIntegralAnnealingSampler,True,249.4,179.07195875278148,1.3927362035745092,6.46,5
15,61,58,RandomSampler,False,,179.07195875278148,,0.0,5
15,57,59,PathIntegralAnnealingSampler,True,237.8,155.0,1.5341935483870968,6.472,5
15,57,59,RandomSampler,False,,155.0,,0.0,5
15,52,60,PathIntegralAnnealingSampler,True,205.5,130.0,1.5807692307692307,6.5,5
15,52,60,RandomSampler,False,,130.0,,0.0,5
15,42,61,PathIntegralAnnealingSampler,True,160.0,88.70431474215995,1.8037454036489409,6.487,5
15,42,61,RandomSampler,False,,88.70431474215995,,0.0,5
15,51,62,PathIntegralAnnealingSampler,True,208.2,125.0,1.6656,6.472,5
15,51,62,RandomSampler,False,,125.0,,0.0,5
15,56,63,PathIntegralAnnealingSampler,True,231.8,150.0,1.5453333333333334,6.492,5
15,56,63,RandomSampler,False,,150.0,,0.0,5
15,51,64,PathIntegralAnnealingSampler,True,201.4,125.0,1.6112,6.477,5
15,51,64,RandomSampler,False,,125.0,,0.0,5
15,56,65,PathIntegralAnnealingSampler,True,230.4,150.0,1.536,6.49,5
15,56,65,RandomSampler,False,,150.0,,0.0,5
